ULD	FAUL	Prince Mangosuthu Buthelezi Airport	medium_airport	SRID=4326;POINT(31.4165000916 -28.3206005096)	Africa	South Africa	ZA	Kwazulu-Natal	ZA-NL	Ulundi		https://en.wikipedia.org/wiki/Ulundi_Airport
OSN	RKSO	Osan Air Base	medium_airport	SRID=4326;POINT(127.029448 37.091457)	Asia	South Korea	KR	Gyeonggi-do (Gyeonggi Province)	KR-41	Pyeongtaek		https://en.wikipedia.org/wiki/Osan_Air_Base
TAE	RKTN	Daegu Airport	medium_airport	SRID=4326;POINT(128.65531 35.896872)	Asia	South Korea	KR	Daegu-gwangyeoksi (Daegu Metropolitan City)	KR-27	Daegu		https://en.wikipedia.org/wiki/Daegu_Airport
KWJ	RKJJ	Gwangju Airport	medium_airport	SRID=4326;POINT(126.805444 35.123173)	Asia	South Korea	KR	Gwangju-gwangyeoksi (Gwangju Metropolitan City)	KR-29	Gwangju	http://gwangju.airport.co.kr/doc/gwangju/index.jsp	https://en.wikipedia.org/wiki/Gwangju_Airport
HIN	RKPS	Sacheon Airport / Sacheon Air Base	medium_airport	SRID=4326;POINT(128.071747 35.088591)	Asia	South Korea	KR	Gyeongsangnam-do (South Gyeongsang Province)	KR-48	Sacheon		https://en.wikipedia.org/wiki/Sacheon_Airport
KPO	RKTH	Pohang Airport (G-815/K-3)	medium_airport	SRID=4326;POINT(129.420383 35.987955)	Asia	South Korea	KR	Gyeongsangbuk-do (North Gyeongsang Province)	KR-47	Pohang	http://pohang.airport.co.kr/	https://en.wikipedia.org/wiki/Pohang_Airport
USN	RKPU	Ulsan Airport	medium_airport	SRID=4326;POINT(129.352005005 35.59349823)	Asia	South Korea	KR	Ulsan-gwangyeoksi (Ulsan Metropolitan City)	KR-31	Ulsan		https://en.wikipedia.org/wiki/Ulsan_Airport
RSU	RKJY	Yeosu Airport	medium_airport	SRID=4326;POINT(127.6169967651 34.842300415)	Asia	South Korea	KR	Jeollanam-do (South Jeolla Province)	KR-46	Yeosu		https://en.wikipedia.org/wiki/Yeosu_Airport
CJJ	RKTU	Cheongju International Airport/Cheongju Air Base (K-59/G-513)	medium_airport	SRID=4326;POINT(127.498741 36.717008)	Asia	South Korea	KR	Chungcheongbuk-do (North Chungcheong Province)	KR-43	Cheongju	http://cheongju.airport.co.kr/doc/cheongju_eng/	https://en.wikipedia.org/wiki/Cheongju_Airport
YEC	RKTY	Yecheon Airbase	medium_airport	SRID=4326;POINT(128.34971 36.630373)	Asia	South Korea	KR	Gyeongsangbuk-do (North Gyeongsang Province)	KR-47	Yecheon-ri		https://en.wikipedia.org/wiki/Yecheon_Air_Base; https://en.wikipedia.org/wiki/List_of_airports_in_South_Korea
KUV	RKJK	Gunsan Airport / Gunsan Air Base	medium_airport	SRID=4326;POINT(126.615997 35.903801)	Asia	South Korea	KR	Jeonbuk Teukbyeoljachi-do (North Jeolla Special Self-Governing Province)	KR-45	Gunsan		https://en.wikipedia.org/wiki/Gunsan_Airport
JDG	RKPD	Jeongseok Airport	medium_airport	SRID=4326;POINT(126.711997986 33.3996009827)	Asia	South Korea	KR	Jeju Teukbyeoljachi-do (Jeju Special Self-Governing Province)	KR-49	Jeju Island		https://en.wikipedia.org/wiki/Jeongseok_Airport
YNY	RKNY	Yangyang International Airport	medium_airport	SRID=4326;POINT(128.669006 38.061298)	Asia	South Korea	KR	Gangwon Teukbyeoljachi-do (Gangwon Special Self-Governing Province)	KR-42	Gonghang-ro		https://en.wikipedia.org/wiki/Yangyang_International_Airport
WJU	RKNW	Wonju Airport / Hoengseong Air Base (K-38/K-46)	medium_airport	SRID=4326;POINT(127.960051 37.437113)	Asia	South Korea	KR	Gangwon Teukbyeoljachi-do (Gangwon Special Self-Governing Province)	KR-42	Wonju	http://wonju.airport.co.kr/	https://en.wikipedia.org/wiki/Wonju_Airport; https://en.wikipedia.org/wiki/List_of_airports_in_South_Korea
SSN		Seoul Air Base (K-16)	medium_airport	SRID=4326;POINT(127.112718 37.444744)	Asia	South Korea	KR	Gyeonggi-do (Gyeonggi Province)	KR-41	Seongnam		https://en.wikipedia.org/wiki/Seoul_Air_Base
KAG	RKNN	Gangneung Airport (K-18)	medium_airport	SRID=4326;POINT(128.943915 37.753601)	Asia	South Korea	KR	Gangwon Teukbyeoljachi-do (Gangwon Special Self-Governing Province)	KR-42	Gangneung		https://en.wikipedia.org/wiki/Gangneung_Air_Base
JWO	RKTI	Jungwon Air Base/Chungju Airport	medium_airport	SRID=4326;POINT(127.886353 37.03024)	Asia	South Korea	KR	Chungcheongbuk-do (North Chungcheong Province)	KR-43	Gimseang-ro		https://en.wikipedia.org/wiki/Jungwon_Air_Base
SWU	RKSW	Suwon Airport	medium_airport	SRID=4326;POINT(127.007004 37.239399)	Asia	South Korea	KR	Gyeonggi-do (Gyeonggi Province)	KR-41	Suwon		https://en.wikipedia.org/wiki/Suwon_Air_Base
MAK		Malakal Airport	medium_airport	SRID=4326;POINT(31.652201 9.55897)	Africa	South Sudan	SS	Upper Nile State	SS-NU	Malakal		https://en.wikipedia.org/wiki/Malakal_Airport
WUU		Wau Airport	medium_airport	SRID=4326;POINT(27.975 7.72583)	Africa	South Sudan	SS	Western Bahr el Ghazal State	SS-BW	Wau		https://en.wikipedia.org/wiki/Wau_Airport
VLC	LEVC	Valencia Airport	medium_airport	SRID=4326;POINT(-0.481625 39.4893)	Europe	Spain	ES	Valencia (community)	ES-VC	Valencia	https://www.aena.es/en/valencia.html	https://en.wikipedia.org/wiki/Valencia_Airport
SVQ	LEZL	Sevilla Airport	medium_airport	SRID=4326;POINT(-5.89311 37.417999)	Europe	Spain	ES	Andalucía	ES-AN	Sevilla	https://www.aena.es/en/seville.html	https://en.wikipedia.org/wiki/San_Pablo_Airport
GRO	LEGE	Girona-Costa Brava Airport	medium_airport	SRID=4326;POINT(2.761774 41.904639)	Europe	Spain	ES	Catalonia	ES-CT	Girona	https://www.aena.es/en/girona-costa-brava.html	https://en.wikipedia.org/wiki/Girona-Costa_Brava_Airport
BIO	LEBB	Bilbao Airport	medium_airport	SRID=4326;POINT(-2.91061 43.301102)	Europe	Spain	ES	Basque Country	ES-PV	Bilbao	https://www.aena.es/en/bilbao.html	https://en.wikipedia.org/wiki/Bilbao_Airport
MAH	LEMH	Menorca Airport	medium_airport	SRID=4326;POINT(4.21865 39.862598)	Europe	Spain	ES	Islas Baleares	ES-IB	Mahón (Maó)	https://www.aena.es/en/menorca.html	https://en.wikipedia.org/wiki/Menorca_Airport
TFN	GCXO	Tenerife Norte-Ciudad de La Laguna Airport	medium_airport	SRID=4326;POINT(-16.341499 28.4827)	Africa	Spain	ES	Canary Islands	ES-CN	Tenerife	https://www.aena.es/en/tenerife-norte-ciudad-de-la-laguna.html	https://en.wikipedia.org/wiki/Los_Rodeos_Airport
XRY	LEJR	Jerez Airport	medium_airport	SRID=4326;POINT(-6.06011 36.744598)	Europe	Spain	ES	Andalucía	ES-AN	Jerez de la Frontera	https://www.aena.es/en/jerez.html	https://en.wikipedia.org/wiki/Jerez_Airport
REU	LERS	Reus Airport	medium_airport	SRID=4326;POINT(1.16717 41.1474)	Europe	Spain	ES	Catalonia	ES-CT	Reus	https://www.aena.es/en/reus.html	https://en.wikipedia.org/wiki/Reus_Airport
LEI	LEAM	Almería Airport	medium_airport	SRID=4326;POINT(-2.3701 36.843899)	Europe	Spain	ES	Andalucía	ES-AN	Almería	https://www.aena.es/en/almeria.html	https://en.wikipedia.org/wiki/Almer%C3%ADa_International_Airport
GRX	LEGR	F.G.L. Airport Granada-Jaén Airport	medium_airport	SRID=4326;POINT(-3.77736 37.188702)	Europe	Spain	ES	Andalucía	ES-AN	Granada	https://www.aena.es/en/f.g.l.-granada-jaen.html	https://en.wikipedia.org/wiki/Federico_Garc%C3%ADa_Lorca_Airport
SDR	LEXJ	Seve Ballesteros-Santander Airport	medium_airport	SRID=4326;POINT(-3.82001 43.427101)	Europe	Spain	ES	Cantabria	ES-CB	Santander	https://www.aena.es/en/seve-ballesteros-santander.html	https://en.wikipedia.org/wiki/Santander_Airport
OVD	LEAS	Asturias Airport	medium_airport	SRID=4326;POINT(-6.03462 43.563599)	Europe	Spain	ES	Asturias	ES-AS	Ranón	https://www.aena.es/en/asturias.html	https://en.wikipedia.org/wiki/Asturias_Airport
ZAZ	LEZG	Zaragoza Airport	medium_airport	SRID=4326;POINT(-1.04155 41.666199)	Europe	Spain	ES	Aragón	ES-AR	Zaragoza	https://www.aena.es/en/zaragoza.html	https://en.wikipedia.org/wiki/Zaragoza_Airport
EAS	LESO	San Sebastián Airport	medium_airport	SRID=4326;POINT(-1.79061 43.356499)	Europe	Spain	ES	Basque Country	ES-PV	Hondarribia	https://www.aena.es/en/san-sebastian.html	https://en.wikipedia.org/wiki/San_Sebasti%C3%A1n_Airport
VGO	LEVX	Vigo Airport	medium_airport	SRID=4326;POINT(-8.62677 42.2318)	Europe	Spain	ES	Galicia	ES-GA	Vigo	https://www.aena.es/en/vigo.html	https://en.wikipedia.org/wiki/Vigo-Peinador_Airport
SPC	GCLA	La Palma Airport	medium_airport	SRID=4326;POINT(-17.7556 28.626499)	Africa	Spain	ES	Canary Islands	ES-CN	Sta Cruz de la Palma, La Palma Island	https://www.aena.es/en/la-palma.html	https://en.wikipedia.org/wiki/La_Palma_Airport
LCG	LECO	A Coruña Airport	medium_airport	SRID=4326;POINT(-8.37726 43.302101)	Europe	Spain	ES	Galicia	ES-GA	Culleredo	https://www.aena.es/en/a-coruna.html	https://en.wikipedia.org/wiki/A_Coru%C3%B1a_Airport
VLL	LEVD	Valladolid Airport	medium_airport	SRID=4326;POINT(-4.85194 41.7061)	Europe	Spain	ES	Castilla y León	ES-CL	Valladolid	https://www.aena.es/en/valladolid.html	https://en.wikipedia.org/wiki/Valladolid_Airport
ROZ	LERT	Rota Naval Station Airport	medium_airport	SRID=4326;POINT(-6.349460125 36.645198822)	Europe	Spain	ES	Andalucía	ES-AN	Rota		https://en.wikipedia.org/wiki/Naval_Station_Rota_Spain
VIT	LEVT	Vitoria Airport	medium_airport	SRID=4326;POINT(-2.72447 42.882801)	Europe	Spain	ES	Basque Country	ES-PV	Alava	https://www.aena.es/en/vitoria.html	https://en.wikipedia.org/wiki/Vitoria_Airport
TOJ	LETO	Madrid–Torrejón Airport / Torrejón Air Base	medium_airport	SRID=4326;POINT(-3.456808 40.487875)	Europe	Spain	ES	Madrid (community)	ES-MD	Madrid		https://en.wikipedia.org/wiki/Madrid-Torrej%C3%B3n_Airport
SLM	LESA	Salamanca Airport	medium_airport	SRID=4326;POINT(-5.50199 40.952099)	Europe	Spain	ES	Castilla y León	ES-CL	Salamanca	https://www.aena.es/en/salamanca.html	https://en.wikipedia.org/wiki/Salamanca_Airport
PNA	LEPP	Pamplona Airport	medium_airport	SRID=4326;POINT(-1.64633 42.77)	Europe	Spain	ES	Navarra	ES-NC	Pamplona	https://www.aena.es/en/pamplona.html	https://en.wikipedia.org/wiki/Pamplona_Airport
RMU	LEMI	Región de Murcia International Airport	medium_airport	SRID=4326;POINT(-1.125 37.803)	Europe	Spain	ES	Murcia (region)	ES-MC	Corvera	https://www.aena.es/en/internacional-region-de-murcia.html	https://en.wikipedia.org/wiki/Murcia-Corvera_Airport
RGS	LEBG	Burgos Airport	medium_airport	SRID=4326;POINT(-3.62076 42.357601)	Europe	Spain	ES	Castilla y León	ES-CL	Burgos	https://www.aena.es/en/burgos.html	https://en.wikipedia.org/wiki/Burgos_Airport
MLN	GEML	Melilla Airport	medium_airport	SRID=4326;POINT(-2.95626 35.2798)	Africa	Spain	ES	Melilla (city)	ES-ML	Melilla	https://www.aena.es/en/melilla.html	https://en.wikipedia.org/wiki/Melilla_Airport
CQM	LERL	Ciudad Real International Airport	medium_airport	SRID=4326;POINT(-3.969944 38.856479)	Europe	Spain	ES	Castilla–La Mancha	ES-CM	Ciudad Real	http://www.aeropuertocentralcr.com/	https://en.wikipedia.org/wiki/Ciudad_Real_International_Airport
ODB	LEBA	Córdoba Airport	medium_airport	SRID=4326;POINT(-4.84888 37.841999)	Europe	Spain	ES	Andalucía	ES-AN	Córdoba	https://www.aena.es/en/cordoba.html	https://en.wikipedia.org/wiki/C%C3%B3rdoba_Airport
ILD	LEDA	Lleida-Alguaire Airport	medium_airport	SRID=4326;POINT(0.535023 41.728185)	Europe	Spain	ES	Catalonia	ES-CT	Lleida	http://www.aeroportlleida.cat/?L=2	https://en.wikipedia.org/wiki/Lleida-Alguaire_Airport
OZP	LEMO	Moron Air Base	medium_airport	SRID=4326;POINT(-5.615940094 37.1749000549)	Europe	Spain	ES	Andalucía	ES-AN	Morón		https://en.wikipedia.org/wiki/Mor%C3%B3n_Air_Base
TEV	LETL	Teruel Airport	medium_airport	SRID=4326;POINT(-1.217366 40.410269)	Europe	Spain	ES	Aragón	ES-AR	Teruel	http://www.aeropuertodeteruel.com/en/	https://en.wikipedia.org/wiki/Teruel_Airport
ABC	LEAB	Albacete Airport / Los Llanos Air Base	medium_airport	SRID=4326;POINT(-1.86352 38.948502)	Europe	Spain	ES	Castilla–La Mancha	ES-CM	Albacete	https://www.aena.es/en/albacete.html	https://en.wikipedia.org/wiki/Albacete_Airport
BJZ	LEBZ	Badajoz Airport	medium_airport	SRID=4326;POINT(-6.82133 38.8913)	Europe	Spain	ES	Extremadura	ES-EX	Badajoz	https://www.aena.es/en/badajoz.html	https://en.wikipedia.org/wiki/Badajoz_Airport
CDT	LECH	Castellón-Costa Azahar Airport	medium_airport	SRID=4326;POINT(0.073333 40.213889)	Europe	Spain	ES	Valencia (community)	ES-VC	Castellón de la Plana	https://www.aeroportcastello.com/	https://en.wikipedia.org/wiki/Castell%C3%B3n%E2%80%93Costa_Azahar_Airport
LEN	LELN	León Int'l Airport	medium_airport	SRID=4326;POINT(-5.65556 42.589001)	Europe	Spain	ES	Castilla y León	ES-CL	La Virgen Del Camino	https://www.aena.es/en/leon.html	https://en.wikipedia.org/wiki/Le%C3%B3n_Airport
VDE	GCHI	El Hierro Airport	medium_airport	SRID=4326;POINT(-17.8871 27.8148)	Africa	Spain	ES	Canary Islands	ES-CN	El Hierro Island	https://www.aena.es/en/el-hierro.html	https://en.wikipedia.org/wiki/El_Hierro_Airport
RJL		Logroño-Agoncillo Airport	medium_airport	SRID=4326;POINT(-2.322235 42.460953)	Europe	Spain	ES	La Rioja	ES-RI	Logroño	https://www.aena.es/en/logrono-agoncillo.html	https://en.wikipedia.org/wiki/Logro%C3%B1o%E2%80%93Agoncillo_Airport
JAF	VCCJ	Jaffna International Airport	medium_airport	SRID=4326;POINT(80.070099 9.79233)	Asia	Sri Lanka	LK	Northern Province	LK-4	Jaffna		https://en.wikipedia.org/wiki/Jaffna_International_Airport
TRR	VCCT	China Bay Airport	medium_airport	SRID=4326;POINT(81.18128 8.539159)	Asia	Sri Lanka	LK	Eastern Province	LK-5	Trincomalee		https://en.wikipedia.org/wiki/China_Bay_Airport
ACJ	VCCA	Anuradhapura Airport	medium_airport	SRID=4326;POINT(80.42848 8.301542)	Asia	Sri Lanka	LK	North Central Province	LK-7	Anuradhapura		https://en.wikipedia.org/wiki/Anuradhapura_Airport
RML	VCCC	Colombo Ratmalana Airport	medium_airport	SRID=4326;POINT(79.8861999512 6.8219900131)	Asia	Sri Lanka	LK	Western Province	LK-1	Colombo		https://en.wikipedia.org/wiki/Ratmalana_Airport
KCT	VCCK	Koggala Airport	medium_airport	SRID=4326;POINT(80.3202972412 5.9936800003)	Asia	Sri Lanka	LK	Southern Province	LK-3	Galle		https://en.wikipedia.org/wiki/Koggala_Airport
BTC	VCCB	Batticaloa Airport	medium_airport	SRID=4326;POINT(81.678802 7.70576)	Asia	Sri Lanka	LK	Eastern Province	LK-5	Batticaloa		https://en.wikipedia.org/wiki/Batticaloa_Airport
ADP	VCCG	Ampara Airport	medium_airport	SRID=4326;POINT(81.623869 7.336745)	Asia	Sri Lanka	LK	Eastern Province	LK-5	Ampara		https://en.wikipedia.org/wiki/Amparai_Airport
HIM	VCCH	Hingurakgoda Air Force Base	medium_airport	SRID=4326;POINT(80.9814 8.04981)	Asia	Sri Lanka	LK	North Central Province	LK-7	Polonnaruwa Town	http://www.airforce.lk/pages.php?pages=hingurakgoda	https://en.wikipedia.org/wiki/Hingurakgoda_Airport
PZU	HSPN	Port Sudan New International Airport	medium_airport	SRID=4326;POINT(37.2341003418 19.433599472)	Africa	Sudan	SD	Red Sea State	SD-26	Port Sudan		https://en.wikipedia.org/wiki/Port_Sudan_New_International_Airport
ELF	HSFS	El Fasher Airport	medium_airport	SRID=4326;POINT(25.3246002197 13.6148996353)	Africa	Sudan	SD	North Darfur State	SD-02	El Fasher		https://en.wikipedia.org/wiki/El_Fasher_Airport
UYL	HSNN	Nyala Airport	medium_airport	SRID=4326;POINT(24.9562 12.0535)	Africa	Sudan	SD	South Darfur State	SD-11	Nyala		https://en.wikipedia.org/wiki/Nyala_Airport
DOG	HSDN	Dongola Airport	medium_airport	SRID=4326;POINT(30.4300994873 19.1539001465)	Africa	Sudan	SD	Northern State	SD-01	Dongola		https://en.wikipedia.org/wiki/Dongola_Airport
EBD	HSOB	El-Obeid Airport	medium_airport	SRID=4326;POINT(30.2327 13.1532)	Africa	Sudan	SD	North Kurdufan State	SD-09	El-Obeid		https://en.wikipedia.org/wiki/El_Obeid_Airport
KSL	HSKA	Kassala Airport	medium_airport	SRID=4326;POINT(36.3288002014 15.3874998093)	Africa	Sudan	SD	Kassala State	SD-05	Kassala		https://en.wikipedia.org/wiki/Kassala_Airport
MWE	HSMN	Merowe Airport	medium_airport	SRID=4326;POINT(31.843333 18.443333)	Africa	Sudan	SD	Northern State	SD-01	Merowe		https://en.wikipedia.org/wiki/Merowe_Airport
NYO	ESKN	Stockholm Skavsta Airport	medium_airport	SRID=4326;POINT(16.912201 58.788601)	Europe	Sweden	SE	Södermanlands län	SE-D	Nyköping		https://en.wikipedia.org/wiki/Stockholm-Skavsta_Airport
BMA	ESSB	Stockholm-Bromma Airport	medium_airport	SRID=4326;POINT(17.9416999817 59.3544006348)	Europe	Sweden	SE	Stockholms län	SE-AB	Stockholm		https://en.wikipedia.org/wiki/Stockholm-Bromma_Airport
MMX	ESMS	Malmö Sturup Airport	medium_airport	SRID=4326;POINT(13.376327 55.535564)	Europe	Sweden	SE	Skåne län	SE-M	Malmö	http://www.swedavia.com/malmo/	https://en.wikipedia.org/wiki/Malm%C3%B6_Airport
GSE	ESGP	Säve Airport	medium_airport	SRID=4326;POINT(11.8704 57.7747)	Europe	Sweden	SE	Västra Götalands län	SE-Q	Göteborg	https://www.saveflygplats.com/	https://en.wikipedia.org/wiki/S%C3%A4ve_Airport
UME	ESNU	Umeå Airport	medium_airport	SRID=4326;POINT(20.2828006744 63.7918014526)	Europe	Sweden	SE	Västerbottens län	SE-AC	Umeå	https://www.swedavia.com/umea/	https://en.wikipedia.org/wiki/Ume%C3%A5_Airport
VBY	ESSV	Visby Airport	medium_airport	SRID=4326;POINT(18.346200943 57.6627998352)	Europe	Sweden	SE	Gotlands län	SE-I	Visby	https://www.swedavia.com/visby/	https://en.wikipedia.org/wiki/Visby_Airport
KRN	ESNQ	Kiruna Airport	medium_airport	SRID=4326;POINT(20.3367996216 67.8219985962)	Europe	Sweden	SE	Norrbottena län	SE-BD	Kiruna	https://www.swedavia.com/kiruna/	https://en.wikipedia.org/wiki/Kiruna_Airport
VST	ESOW	Stockholm Västerås Airport	medium_airport	SRID=4326;POINT(16.633600235 59.5894012451)	Europe	Sweden	SE	Västmanlanda län	SE-U	Stockholm / Västerås		https://en.wikipedia.org/wiki/Stockholm-V%C3%A4ster%C3%A5s_Airport
LLA	ESPA	Luleå Airport	medium_airport	SRID=4326;POINT(22.122 65.5438)	Europe	Sweden	SE	Norrbottena län	SE-BD	Luleå	https://www.swedavia.com/lulea/	https://en.wikipedia.org/wiki/Lule%C3%A5_Airport
KLR	ESMQ	Kalmar Airport	medium_airport	SRID=4326;POINT(16.2876 56.685501)	Europe	Sweden	SE	Kalmar län	SE-H	Kalmar		https://en.wikipedia.org/wiki/Kalmar_Airport
KSD	ESOK	Karlstad Airport	medium_airport	SRID=4326;POINT(13.3374 59.444698)	Europe	Sweden	SE	Värmlanda län	SE-S	Karlstad	https://www.ksdarprt.se/	https://en.wikipedia.org/wiki/Karlstad_Airport
JKG	ESGJ	Jönköping Airport	medium_airport	SRID=4326;POINT(14.0686998367 57.757598877)	Europe	Sweden	SE	Jönköpings län	SE-F	Jönköping	http://www.lfv.se/templates/LFV_AirportStartPage____1672.aspx	https://en.wikipedia.org/wiki/J%C3%B6nk%C3%B6ping_Airport
LPI	ESSL	Linköping City Airport	medium_airport	SRID=4326;POINT(15.6805000305 58.4062004089)	Europe	Sweden	SE	Östergötlands län	SE-E	Linköping	http://www.linkopingsflygplats.se/	https://en.wikipedia.org/wiki/Link%C3%B6ping_SAAB_Airport
OSD	ESNZ	Åre Östersund Airport	medium_airport	SRID=4326;POINT(14.500322 63.194135)	Europe	Sweden	SE	Jämtlande län	SE-Z	Östersund	https://www.swedavia.com/ostersund/	https://en.wikipedia.org/wiki/%C3%85re_%C3%96stersund_Airport
SDL	ESNN	Sundsvall-Härnösand Airport	medium_airport	SRID=4326;POINT(17.4438991547 62.5280990601)	Europe	Sweden	SE	Västernorrlands län	SE-Y	Sundsvall/ Härnösand		https://en.wikipedia.org/wiki/Sundsvall-H%C3%A4rn%C3%B6sand_Airport
AGH	ESTA	Ängelholm-Helsingborg Airport	medium_airport	SRID=4326;POINT(12.8471002579 56.2961006165)	Europe	Sweden	SE	Skåne län	SE-M	Ängelholm	http://www.lfv.se/templates/LFV_AirportStartPage____4777.aspx	https://en.wikipedia.org/wiki/%C3%84ngelholm-Helsingborg_Airport
RNB	ESDF	Ronneby Airport	medium_airport	SRID=4326;POINT(15.265 56.266701)	Europe	Sweden	SE	Blekinge län	SE-K	Ronneby	https://www.swedavia.com/ronneby/	https://en.wikipedia.org/wiki/Ronneby_Airport
NRK	ESSP	Norrköping Airport	medium_airport	SRID=4326;POINT(16.2506008148 58.5862998962)	Europe	Sweden	SE	Östergötlands län	SE-E	Norrköping		https://en.wikipedia.org/wiki/Norrk%C3%B6ping_Airport
ORB	ESOE	Örebro Airport	medium_airport	SRID=4326;POINT(15.0380001068 59.2237014771)	Europe	Sweden	SE	Örebro län	SE-T	Örebro		https://en.wikipedia.org/wiki/%C3%96rebro_Airport
HAD	ESMT	Halmstad Airport	medium_airport	SRID=4326;POINT(12.8201999664 56.6911010742)	Europe	Sweden	SE	Hallands län	SE-N	Halmstad		https://en.wikipedia.org/wiki/Halmstad_Airport
THN	ESGT	Trollhättan-Vänersborg Airport	medium_airport	SRID=4326;POINT(12.345000267 58.3180999756)	Europe	Sweden	SE	Västra Götalands län	SE-Q	Trollhättan		https://en.wikipedia.org/wiki/Trollh%C3%A4ttan-V%C3%A4nersborg_Airport
KID	ESMK	Kristianstad Airport	medium_airport	SRID=4326;POINT(14.0855 55.9217)	Europe	Sweden	SE	Skåne län	SE-M	Kristianstad	https://kidairport.com	https://en.wikipedia.org/wiki/Kristianstad_Airport
BLE	ESSD	Dala Airport	medium_airport	SRID=4326;POINT(15.5152 60.422001)	Europe	Sweden	SE	Dalarnas län	SE-W	Borlange	https://www.dalaflyget.se/	https://en.wikipedia.org/wiki/Borl%C3%A4nge_Airport
TYF	ESST	Torsby Airport	medium_airport	SRID=4326;POINT(12.9913 60.1576)	Europe	Sweden	SE	Värmlanda län	SE-S	Torsby	http://www.torsbyflygplats.se	https://en.wikipedia.org/wiki/Torsby_Airport
SFT	ESNS	Skellefteå Airport	medium_airport	SRID=4326;POINT(21.0769004822 64.6248016357)	Europe	Sweden	SE	Västerbottens län	SE-AC	Skellefteå		https://en.wikipedia.org/wiki/Skellefte%C3%A5_Airport
MXX	ESKM	Mora Airport	medium_airport	SRID=4326;POINT(14.5114 60.957901)	Europe	Sweden	SE	Dalarnas län	SE-W	Mora		https://en.wikipedia.org/wiki/Mora-Siljan_Airport
GEV	ESNG	Gällivare Airport	medium_airport	SRID=4326;POINT(20.8145999908 67.1324005127)	Europe	Sweden	SE	Norrbottena län	SE-BD	Gällivare		https://en.wikipedia.org/wiki/G%C3%A4llivare_Airport
VXO	ESMX	Växjö Kronoberg Airport	medium_airport	SRID=4326;POINT(14.7279996872 56.9291000366)	Europe	Sweden	SE	Kronoberge län	SE-G	Växjö		https://en.wikipedia.org/wiki/V%C3%A4xj%C3%B6_Airport
OER	ESNO	Örnsköldsvik Airport	medium_airport	SRID=4326;POINT(18.9899997711 63.4082984924)	Europe	Sweden	SE	Västernorrlands län	SE-Y	Örnsköldsvik		https://en.wikipedia.org/wiki/%C3%96rnsk%C3%B6ldsvik_Airport
